,Epoch,Batch,Train Loss,Val Loss,Val Acc,Elapsed
0,0.0,10.0,0.6434535980224609,0.5810900079576593,70.83333333333333,56.06014037132263
1,0.0,20.0,0.44095768332481383,0.49016533086174413,76.97368421052632,46.881633281707764
2,0.0,30.0,0.5030181169509887,0.6344807527044363,71.16228070175438,47.0151047706604
3,0.0,40.0,0.5536175072193146,0.38687356809775036,84.4298245614035,46.580646276474
4,0.0,50.0,0.4661868840456009,0.3449773090450387,86.95175438596492,47.44892644882202
5,0.0,60.0,0.3281955823302269,0.389002944424487,83.7719298245614,46.78797674179077
6,0.0,70.0,0.36426560059189794,0.3124290313898471,87.17105263157895,47.00416374206543
7,0.0,80.0,0.3179062679409981,0.31797146274332416,87.28070175438596,46.635008811950684
8,0.0,90.0,0.33259010016918183,0.3045730731989208,87.28070175438596,46.48674511909485
9,0.0,100.0,0.33303065970540047,0.30279630030456345,87.17105263157895,46.62548279762268
10,0.0,110.0,0.2574860528111458,0.3116766594088914,86.95175438596492,46.69452357292175
11,0.0,120.0,0.4079844608902931,0.3345581708770049,85.96491228070175,46.66694712638855
12,0.0,130.0,0.3813289225101471,0.29110786292636603,88.48684210526316,46.34379863739014
13,0.0,140.0,0.24047354534268378,0.32126482563060627,87.28070175438596,46.63039207458496
14,0.0,150.0,0.25591217875480654,0.3314140400473486,87.93859649122807,46.44255471229553
15,0.0,160.0,0.27094402760267255,0.41011527964943334,83.55263157894737,46.86513423919678
16,0.0,170.0,0.37497632801532743,0.35859053679987,84.75877192982456,46.462199687957764
17,0.0,180.0,0.25145373642444613,0.28856494225430906,88.8157894736842,46.82355332374573
18,0.0,190.0,0.2215263895690441,0.33918009430431484,86.84210526315789,46.855891942977905
19,0.0,200.0,0.24660576619207858,0.34800816954750763,86.84210526315789,47.183976888656616
20,0.0,210.0,0.3733206942677498,0.310052942974787,88.15789473684211,46.920671224594116
21,0.0,220.0,0.350245925784111,0.295493146404624,87.28070175438596,46.772380352020264
22,0.0,230.0,0.22975206822156907,0.332237492723946,85.96491228070175,46.43040895462036
23,0.0,240.0,0.32980443760752676,0.2881732750357243,87.93859649122807,46.54986357688904
24,0.0,250.0,0.29248477816581725,0.29333135760144186,87.71929824561404,46.48894429206848
25,0.0,260.0,0.35610911920666694,0.2879520180194001,88.59649122807018,46.56284856796265
26,0.0,270.0,0.2590414881706238,0.29337644511670397,88.26754385964912,7.02174186706543
27,1.0,280.0,0.14821268076246435,0.2981985387833495,88.59649122807018,54.19933867454529
28,1.0,290.0,0.053876031562685965,0.3667473379980054,87.5,46.78631067276001
29,1.0,300.0,0.22297967374324798,0.3791728242741604,89.14473684210526,46.52554798126221
30,1.0,310.0,0.10549401575699449,0.3797786065393634,88.26754385964912,46.698023080825806
31,1.0,320.0,0.15793647756800056,0.37575360452919676,88.15789473684211,46.71677088737488
32,1.0,330.0,0.07471482278779149,0.368546001956259,88.15789473684211,46.468056440353394
33,1.0,340.0,0.07440583067946135,0.3664658239045948,89.25438596491227,46.70563745498657
34,1.0,350.0,0.0940954857505858,0.36533123748213575,88.70614035087719,45.95188546180725
35,1.0,360.0,0.15209959018975497,0.363742980844619,88.59649122807018,46.605507612228394
36,1.0,370.0,0.13475565346889198,0.35039613422071725,89.25438596491227,46.92267990112305
37,1.0,380.0,0.03699860922060907,0.3612636550035524,89.47368421052632,47.061651945114136
38,1.0,390.0,0.06853013588115572,0.3718721190500155,89.47368421052632,46.470327377319336
39,1.0,400.0,0.0706968937534839,0.3762138249646676,89.14473684210526,46.301342725753784
40,1.0,410.0,0.07825068724341691,0.37912061105465944,89.03508771929825,46.502930879592896
41,1.0,420.0,0.14330316856503486,0.4400822291346757,87.17105263157895,45.988327503204346
42,1.0,430.0,0.13397461595013738,0.3913101440034153,88.92543859649123,46.877572536468506
43,1.0,440.0,0.09333228319883347,0.3835552992920081,88.92543859649123,47.06487727165222
44,1.0,450.0,0.0465077378321439,0.39230242824149236,88.70614035087719,47.35383677482605
45,1.0,460.0,0.16433657123707235,0.4031719956383632,88.70614035087719,46.4538688659668
46,1.0,470.0,0.0696275386493653,0.3820695274002981,89.14473684210526,46.831629276275635
47,1.0,480.0,0.09081469252705573,0.4111630853200168,88.59649122807018,46.638733863830566
48,1.0,490.0,0.07295042239129543,0.38706737585986656,89.25438596491227,46.87422275543213
49,1.0,500.0,0.10936284023337066,0.40729221648520286,88.8157894736842,46.45491170883179
50,1.0,510.0,0.05520656597800553,0.3884155424883622,89.14473684210526,46.30778527259827
51,1.0,520.0,0.006110391020774842,0.391573760764706,89.3640350877193,46.96844220161438
52,1.0,530.0,0.13216736349277197,0.3920664534364876,89.3640350877193,47.18792796134949
53,1.0,540.0,0.014097433304414153,0.41109564580154,89.03508771929825,7.109394788742065
